digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,trialNumber,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,DigitLoopPractice.thisRepN,DigitLoopPractice.thisTrialN,DigitLoopPractice.thisN,DigitLoopPractice.thisIndex,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,digitLoopPracticeBS.thisRepN,digitLoopPracticeBS.thisTrialN,digitLoopPracticeBS.thisN,digitLoopPracticeBS.thisIndex,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,thisRow.t,notes,GenInsText.started,movealong.started,movealong.keys,movealong.rt,Reminder1.started,movealong2.started,movealong2.keys,movealong2.rt,Reminder2.started,movealong3.started,movealong3.keys,movealong3.rt,FSGenInsText.started,startPractice.started,startPractice.keys,startPractice.rt,fixation_2.started,pres_text_practice.started,fixation_2.stopped,pres_text_practice.stopped,recall_txtPractice.started,textboxPractice.started,cont_buttonPractice.started,mousePractice.started,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,feedbac_textPractice.started,feedbac_textPractice.stopped,praccomplete.started,startFSreal.started,startFSreal.keys,startFSreal.rt,fixation.started,fixation.stopped,presentation_text.started,presentation_text.stopped,digitsForTrial,recall_txt.started,textbox.started,cont_button.started,mouse_3.started,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,feedback_text.started,feedback_text.stopped,roundTransition.started,moveToBS.started,moveToBS.keys,moveToBS.rt,BSGenInsText.started,startBSprac.started,startBSprac.keys,startBSprac.rt,fixation_3.started,fixation_3.stopped,pres_text_practice_2.started,pres_text_practice_2.stopped,recall_txtPractice_2.started,textboxPractice_2.started,cont_buttonPractice_2.started,mousePractice_2.started,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,feedbac_textPractice_2.started,feedbac_textPractice_2.stopped,praccompleteBS.started,startBSreal.started,startBSreal.keys,startBSreal.rt,fixationBS.started,presentation_textBS.started,fixationBS.stopped,presentation_textBS.stopped,recall_txtBS.started,textboxBS.started,cont_buttonBS.started,mouseBS.started,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,feedback_textBS.started,feedback_textBS.stopped,ThankYou.started,ThankYou.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0572387500142,784.0572387500142,return,1.6741499159834348,,,,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.7585096670082,786.757099459006,786.7738650840183,787.7582763750106,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.7582763750106,788.7574662500119,788.7574662500119,789.7577600840013,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.7577600840013,789.7577600840013,789.7577600840013,0.008592832979047671,68,0.006666666666666667,-0.41333333333333333,1,0,0,cont_buttonBS,791.2910375840147,792.2908530840068,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 4, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.2908530840068,793.2908568750136,793.2908568750136,794.2916158750013,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 4, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.2916158750013,795.2909870840085,795.2909870840085,796.291049417021,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 4, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.291049417021,797.2743625000003,797.2914617090137,798.2742315840151,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.2742315840151,798.2742315840151,798.2742315840151,0.01620841701515019,641,-0.022222222222222223,-0.4255555555555556,1,0,0,cont_buttonBS,799.8745279590075,800.8750343339925,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 5, 7, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.8750343339925,801.8744149169943,801.8744149169943,802.8751643339929,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 5, 7, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.8751643339929,803.8747662499954,803.8747662499954,804.8747681670066,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 5, 7, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.8747681670066,805.8747486670036,805.8747486670036,806.8748429590196,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, 5, 7, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.8748429590196,807.8751690839999,807.8751690839999,808.8752320000203,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.8752320000203,808.8752320000203,808.8752320000203,-0.0002901660045608878,8752,-0.042222222222222223,-0.4111111111111111,1,0,0,cont_buttonBS,812.6417481669923,813.6416180420201,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4, 7, 8, 5, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.6416180420201,814.6252450839966,814.6416675420187,815.625610624993,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4, 7, 8, 5, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.625610624993,816.6260288339981,816.6260288339981,817.6252890000178,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4, 7, 8, 5, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.6252890000178,818.6249586670019,818.6249586670019,819.6252260420006,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4, 7, 8, 5, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.6252260420006,820.6259833340009,820.6259833340009,821.6252752500004,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4, 7, 8, 5, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.6252752500004,822.6253202090156,822.6253202090156,823.6255022090045,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.6255022090045,823.6255022090045,823.6255022090045,-0.0003650000144261867,95874,-0.07555555555555556,-0.42,1,0,0,cont_buttonBS,827.092181584012,828.0922354590148,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 7, 5, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.0922354590148,829.0924327500106,829.0924327500106,830.0924344590167,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 7, 5, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.0924344590167,831.0923401250038,831.0923401250038,832.092857709009,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 7, 5, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.092857709009,833.0924853339966,833.0924853339966,834.0935785420006,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 7, 5, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0935785420006,835.0759899590048,835.0933372919972,836.0758470000001,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 7, 5, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.0926307500049,837.0926064590167,837.0926064590167,838.0934605840011,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 7, 5, 4, 8, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.0934605840011,839.0934243340162,839.0934243340162,840.0929801670136,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.0929801670136,840.0929801670136,840.0929801670136,0.00027395901270210743,284576,-0.04888888888888889,-0.3988888888888889,1,0,0,cont_buttonBS,845.6763873340096,846.6764524170139,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2, 6, 1, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.6764524170139,847.6763492500177,847.6763492500177,848.6764998750004,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2, 6, 1, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.6764998750004,849.6778828749957,849.6778828749957,,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2, 6, 1, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.6933202090149,851.676672542002,851.6934943750093,852.6773844590061,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2, 6, 1, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.6773844590061,853.6767417920055,853.6767417920055,854.6773249999969,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2, 6, 1, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.6773249999969,855.678109667002,855.678109667002,856.6779467090091,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2, 6, 1, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.6779467090091,857.6600844589993,857.6933984589996,858.6611443750153,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3, 7, 2, 6, 1, 4, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.6611443750153,859.6604456670175,859.6604456670175,860.6605927089986,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.6605927089986,860.6605927089986,860.6605927089986,-0.0005977500113658607,5412673,-0.07,-0.39111111111111113,1,0,0,cont_buttonBS,865.743859750015,866.7451396250108,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5, 7, 8, 2, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.7451396250108,867.7275425420085,867.744190708996,868.7282242499932,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5, 7, 8, 2, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.7282242499932,869.7273100840102,869.7273100840102,870.7282992500113,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5, 7, 8, 2, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.7282992500113,871.728013999993,871.728013999993,872.7275170000212,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5, 7, 8, 2, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.7275170000212,873.7279137920123,873.7279137920123,874.7276375000074,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5, 7, 8, 2, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.7441899169935,875.7284554170037,875.7442455840064,876.7289565420069,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5, 7, 8, 2, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.7289565420069,877.7285551670066,877.7449452090077,878.7278070420143,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6, 5, 7, 8, 2, 9, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.7278070420143,879.7281762089988,879.7281762089988,880.7281725840003,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.7281725840003,880.7281725840003,880.7281725840003,-0.00015291699673980474,3928756,0.05333333333333334,-0.3988888888888889,1,0,0,cont_buttonBS,885.9276822500105,886.9279803750105,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 2, 9, 3, 4, 8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.9279803750105,887.9282441250107,887.9282441250107,888.9281200840196,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 2, 9, 3, 4, 8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.9281200840196,889.911346125009,889.9280859169958,890.9120783749968,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 2, 9, 3, 4, 8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.9120783749968,891.9114415840013,891.9114415840013,892.9115424170159,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 2, 9, 3, 4, 8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.9115424170159,893.911580584012,893.911580584012,894.9115906250081,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 2, 9, 3, 4, 8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.9115906250081,895.9116925419949,895.9116925419949,896.911767750018,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 2, 9, 3, 4, 8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.911767750018,897.9120922090078,897.9120922090078,898.9118352090009,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 2, 9, 3, 4, 8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.9118352090009,899.9120948339987,899.9120948339987,900.9118909999961,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5, 7, 2, 9, 3, 4, 8, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.9118909999961,901.9120021249983,901.9120021249983,902.9125842089998,,,,,,,,,,,,,,,,002,2025-07-28_18h56.43.203,CGTriskyDMtask,2022.2.1,59.5761748506674,
